id	ini	fn	pt	漢字_程序改名	ipa调类	IPA_程序改名	注釋_程序改名	Unnamed: 8	Unnamed: 9	Unnamed: 10	Unnamed: 11	Unnamed: 12	ɔ	184
248	ɬ	ɐt	31	塞	ɬɐt31	ɬɐt7	～车，～塞	5						
249	t	u	31	賭	tu31	tu3	～博	2						
250	t	u	31	肚	tu31	tu3	猪～，鱼～	5						
251	t	u	31	妒	tu31	tu3	～忌	2						
252	tʰ	u	31	土	tʰu31	tʰu3	～地	2						
253	pʰ	ɛ	451	吐	pʰɛ451	pʰɛ5	～痰	2						
254	tʰ	u	451	兔	tʰu451	tʰu5	野～	2						
255	tʰ	u	25	徒	tʰu25	tʰu9	～弟	2						
256	tʰ	u	25	屠	tʰu25	tʰu9	～杀	2						
257	tʰ	u	25	途	tʰu25	tʰu9	前～	2						
258	tʰ	u	25	塗	tʰu25	tʰu9	糊～，～改	5						
259	tʰ	u	213	圖	tʰu213	tʰu2	画～，地～	5						
260	tʰ	u	31	杜	tʰu31	tʰu3	姓；杜仲（中药）	8						
261	t	u	31	肚	tu31	tu3	肚子	2						
262	tʰ	u	31	度	tʰu31	tʰu3	～数，长～	5						
263	tʰ	u	31	渡	tʰu31	tʰu3	偷～，摆～	5						
264	tʰ	u	31	鍍	tʰu31	tʰu3	电～	2						
265	n	u	25	奴	nu25	nu9	～隶	2						
266	n	u	25	努	nu25	nu9	～力	2						
267	n	u	451	怒	nu451	nu5	愤～，～气	5						
268	l	u	213	盧	lu213	lu2	姓	1						
269	l	u	25	爐	lu25	lu9	火～	2						
270	l	u	213	蘆	lu213	lu2	～苇	2						
271	l	u	25	鸕	lu25	lu9	～鹚（扁嘴善捕鱼的水鸟）	12						
272	l	u	33	魯	lu33	lu1	～国，～迅	5						
273	l	u	33	虜	lu33	lu1	俘～	2						
274	l	u	25	滷	lu25	lu9	盐～，～水	5						
