#漢字	音標	解釋
湯	tʰɔŋ1	煮~;姓;煮～；姓
準	tsen3	瞄~，~则
準	ʦen3	瞄～，～则
溪	kʰɛ1	~水;～水
溫	ven1	~度，~和;～度，～和
滅	miɛt8	消~，~亡;消～，～亡
滑	vat8	地~，~稽;地～，～稽
滴	dɛt7	~水，两~;～水，两～
滷	lu2	盐~，~水;盐～，～水
滾	kun3	~动;水开;～动；水开
滿	man1	~意;～意
漏	lɛ3	~水，~斗;～水，～斗
演	jan3	~员，表~;～员，表～
漚	ɛ3	久浸水中，~坏，~肥;久浸水中，～坏，～肥
漸	tɕiam3	逐~
漸	ʨiam3	逐～
漿	tɕiɔŋ1	豆~，~糊
漿	ʨiɔŋ1	豆～，～糊
潑	pʰat7	~水;泼辣;～水；泼辣
潔	kiat7	~白，清~;～白，清～
潘	pʰan1	姓
潛	tɕiam2	~力
潛	ʨiam2	～力
潤	ȵien3	利~，~色;利～，～色
激	kɛt7	~动;～动
濁	tsʰuk8	浑~
濁	ʦʰuk8	浑～
濃	nɔŋ2	~淡;稠密[白];～淡；稠密[白]
濕	sɛp7	潮~;潮～
灌	kuan5	~溉;～溉
火	fɔ3	着~，~车;着～，～车
灰	fɔi1	石~，~色;石～，～色
炒	tsʰau3	~股，~菜
炒	ʦʰau3	～股，～菜
炭	tʰam5	烧~;烧～
炮	pʰau5	枪~;枪～
炸	tsa5	~药
炸	ʦa5	～药
烈	liɛt8	~士，热~;～士，热～
烏	vu1	黑
然	ian2	~后，居~;～后，居～
煎	tɕian1	~药，~鱼
煎	ʨian1	～药，～鱼
煙	ian1	冒~;冒～
照	tsau5	~明，~顾
照	ʦau5	～明，～顾
煩	fan2	麻~;麻～
煮	tɕy3	~饭
煮	ʨy3	～饭
熊	juŋ2	~猫;～猫
熏	fen1	~陶，烟~人[文];～陶，烟～人[文]
熟	suk8	煮~，~悉;煮～，～悉
熬	ŋau2	~汤，~夜;～汤，～夜
熱	ȵiat8	冷~，~情;冷～，～情
燈	tɛn1	~光;～光
燒	sau1	~水，发~;～水，发～
燕	ian5	燕子，~窝;燕子，～窝
爆	pau5	~炸;～炸
爐	lu2	火~;火～
爛	lan3	灿~，腐~;灿～，腐～
爪	tsau3	鸡~
爪	ʦau3	鸡～
爬	pʰa2	~树;～树
爭	tʃaŋ1	~取，斗~[文];相~，~唔多(差不多)[白]
爭	ʧaŋ1	～取，斗～[文];相～，～唔多（差不多）[白]
爺	ja2	父亲;爷爷[文];父亲；爷爷[文]
爽	ɬɔŋ3	~快，直~;～快，直～
牀	tʃʰɔŋ2	眠~
牀	ʧʰɔŋ2	眠～
牆	tɕʰiɔŋ2	~壁
牆	ʨʰiɔŋ2	～壁
片	pʰien5	一~，~面;一～，～面
牙	ŋa2	~齿，刷~;～齿，刷～
牛	ŋɛu2	~牯;～牯
物	met8	~理[文];～理[文]
特	tʰɛt8	~别;～别
牽	hian1	~牛花;～牛花
犁	lɛ2	耕田用具
犬	kʰiɛn5	狂~病;狂～病
犯	fam3	~法[文];～法[文]
狀	tʃʰɔŋ3	告~，~元，~态
狀	ʧʰɔŋ3	告～，～元，～态
狂	kʰɔŋ2	发~;发～
狗	kɛ3	狗
猛	maŋ3	~烈，凶~;～烈，凶～
獎	tɕiɔŋ3	~金，得~
獎	ʨiɔŋ3	～金，得～
獵	liat8	打~，~人;打～，～人
獸	tsʰɛu5	野~
獸	ʦʰɛu5	野～
獻	hian5	贡~;贡～
玉	ȵuk8	白~;白～
王	wɔŋ2	姓;大~;姓；大～
玩	van2	~具，游~;～具，游～
珍	tsen1	~珠
珍	ʦen1	～珠
班	pan1	上~;上～
現	san3	~在，出~;～在，出～
理	li1	道~，~由;道～，～由
琢	tsʰɔk8	~磨，雕~
琢	ʦʰɔk8	～磨，雕～
琴	kʰem2	弹~;弹～
環	van2	~境;～境
瓜	kua1	西~，~分;西～，～分
瓤	nɔŋ2	瓜~;瓜～
瓦	ŋa3	~片;～片
甘	kam1	甜;~心;甜；～心
甜	tʰiam2	甜
生	ɬaŋ1	学~，~活[文];与“死”相对[白];学～，～活[文]
產	tsʰan3	生~
產	ʦʰan3	生～
用	juŋ3	~处;～处
田	tʰien2	种~;种～
甲	kap7	天干，甲乙丙丁
畏	vei5	不喜欢;怕，~热;不喜欢；怕，～热
畝	mɛ1	一~田;一～田
略	liɔt8	省~;省～
當	tɔŋ1	~时，应~，~官;~铺，恰~;唔~(不如);～时，应～，～官;～铺，恰～；唔～（不如）
疾	tsʰet8	残~
疾	ʦʰet8	残～
病	pʰiaŋ3	~人;～人
痛	tʰuŋ5	~苦;～苦
痣	tɕi5	乌~
痣	ʨi5	乌～
痰	tʰam2	吐~;吐～
瘦	ɬɛ5	肥瘦
療	liau2	治~，~养;治～，～养
癬	ɬian3	发~(生癣);发～（生癣）
發	fat7	~展，~财[文];~虫(长虫)[白];～展，～财[文];～虫（长虫）[白]
白	pʰak8	~色;～色
百	pak7	~姓;～姓
皮	pʰi2	调~，~肤;调～，～肤
皺	ŋiu5	~纹;～纹
盆	pʰen2	面~(脸盆)，~地;面～（脸盆），～地
盞	tsan3	灯~(灯)
盞	ʦan3	灯～（灯）
盡	tsʰen3	~量，~力，~头
盡	ʦʰen3	～量，～力，～头
盤	pʰan2	算~;算～
直	tsʰɛt8	~接
直	ʦʰɛt8	～接
盾	tʰen3	矛~;矛～
眉	mi2	眉毛，画~;眉毛，画～
看	hɔn5	看见
眞	tsen1	认~，~假
眞	ʦen1	认～，～假
眼	ŋan3	双~皮;双～皮
着	tʃɔk7	~衫(穿衣服)
着	tʃʰok8	~火
着	ʧɔk7	～衫（穿衣服）
着	ʧʰok8	～火
知	ti1	通~，~道，无~[文];知道，唔~[白];通～，～道，无～[文];知道，唔～[白]
短	tuan3	长~;长～
矮	ai3	高矮
石	sak8	~头，~榴;～头，～榴
砍	kʰam3	~伤;～伤
破	pʰɔ5	~坏;～坏
硏	ȵian1	~究;～究
硬	ŋaŋ3	软~;软～
碎	tsʰui5	~布，破~
碎	ʦʰui5	～布，破～
碗	vɔn3	饭~;饭～
碟	tʰiap8	盛具，碟子
確	kʰɔk7	~定，的~;～定，的～
磨	mɔ2	石~[名];石～[名]
礦	kᵘɔŋ5	煤~，~工;煤～，～工
社	sa1	~会，公~;～会，公～
祖	tʃu3	~宗，~国
祖	ʧu3	～宗，～国
祝	tsuk7	~贺，庆~
祝	ʦuk7	～贺，庆～
神	sen2	~仙，精~;～仙，精～
票	pʰiau5	车~;车～
祭	tɕi5	~祀
祭	ʨi5	～祀
禁	kem5	~止;～止
福	fuk7	~气，享~;～气，享～
禮	li1	~貌;～貌
禾	vɔ2	割~，~苗;割～，～苗
秀	ɬɛu5	清~，~才;清～，～才
秋	tɕʰɛu1	~天;~千
秋	ʨʰɛu1	～天；～千
科	fɔ1	~学，文~;～学，文～
秒	miau3	~针;～针
租	tʃu1	~金，出~
租	ʧu1	～金，出～
秤	tʃʰɛn5	用以称物，~砣
秤	ʧʰɛn5	用以称物，～砣
秦	tsʰen2	姓;~国
秦	ʦʰen2	姓；～国
秧	iɔŋ1	插~，~苗;插～，～苗
稅	sɔi5	交~，~收;交～，～收
種	tʃuŋ3	~类，树~[名，量]
種	tʃuŋ5	~田[动]
種	ʧuŋ3	～类，树～[名，量]
種	ʧuŋ5	～田[动]
稻	tʰɔ3	水~;水～
稿	kɔ3	草~，~纸;草～，～纸
穀	kuk7	五~;五～
穩	ven3	~定，求~;～定，求～
穴	iat7	~位;～位
空	huŋ1	~虚，天~;～虚，天～
穿	tʃʰuan1	~堂风，揭~
穿	ʧʰuan1	～堂风，揭～
突	tʰet8	~然;～然
窗	tsʰɔŋ1	门~，~帘
窗	ʦʰɔŋ1	门～，～帘
窮	kʰuŋ2	~人，无~;～人，无～
竅	kʰiau5	~门;～门
竈	tsɔ5	~头，~神
竈	ʦɔ5	～头，～神
立	lɛp7	~足;～足
章	tʃɔŋ1	姓;文~
章	ʧɔŋ1	姓；文～
竹	tsuk7	~叶
竹	ʦuk7	～叶
笑	ɬiau5	~话，玩~;～话，玩～
笛	tʰɛk8	笛子
笨	pen5	~蛋[文];～蛋[文]
筆	pet7	毛~，~记;毛～，～记
等	tɛn3	~人，高~;～人，高～
答	tap7	回~;回～
管	kuan3	~理，气~;～理，气～
箭	tɕian5	射~
箭	ʨian5	射～
箱	ɬiɔŋ1	皮~;皮～
節	tɕiat7	~约，竹~
節	ʨiat7	～约，竹～
篇	pʰian1	一~文章;一～文章
篷	pʰən2	帐~;帐～
簑	sɔ1	棕~，~衣;棕～，～衣
籃	lam2	菜~;菜～
籤	tɕʰiam1	竹~，求~
籤	ʨʰiam1	竹～，求～
米	mi3	大米
粉	fen3	~笔，面~[文];～笔，面～[文]
粒	lep8	三~，颗~;三～，颗～
粗	tsʰu1	~心
粗	ʦʰu1	～心
粟	ɬuk7	包~，~米，~子粄;包～，～米，～子粄
粵	iat8	~东;～东
精	tsən1	~神
精	ʦən1	～神
糉	tsuŋ5	粽子
糉	ʦuŋ5	粽子
糞	fen5	粪便
糟	tsɔ1	酒~，~糕
糟	ʦɔ1	酒～，～糕
糠	hɔŋ1	谷~;谷～
糯	nɔ3	~米;～米
約	jɔk7	大~，~会;大～，～会
紅	fuŋ2	~色;～色
納	nap8	归~;归～
紐	ŋɛu3	纽扣;~约(地名);纽扣；～约（地名）
純	sen2	单~，~粹;单～，～粹
紙	tɕi3	白~
紙	ʨi3	白～
級	kʰɛp8	~别，年~;～别，年～
紡	fɔŋ3	~织;～织
索	ɬɔk7	绳子，线~;绳子，线～
紮	tsat7	~紧，驻~
紮	ʦat7	～紧，驻～
細	ɬɛ5	粗细，大小
終	tsuŋ1	~于，始~
終	ʦuŋ1	～于，始～
絕	tɕʰiat8	~对
絕	ʨʰiat8	～对
絲	ɬə1	~绸;～绸
綁	pɔŋ3	捆~;捆～
綠	luk8	~色;～色
綢	tsʰɛu2	~缎，丝~
綢	ʦʰɛu2	～缎，丝～
維	vei2	~生素，~持，纤~;～生素，～持，纤～
網	mɔŋ3	鱼~，~络;鱼～，～络
緊	ken3	~张;～张
線	ɬian5	~索;～索
練	lian3	~习，熟~;～习，熟～
縣	ian3	~长;～长
縮	suk8	压~，~小;压～，～小
總	tsuŋ3	~共，汇~
總	ʦuŋ3	～共，汇～
織	tʃɛt7	纺~，~布
織	ʧɛt7	纺～，～布
繞	iau2	围~，~线;围～，～线
繳	kiau3	~枪，~费;～枪，～费
纏	tʃʰan2	纠~，~线
纏	ʧʰan2	纠～，～线
缸	kɔŋ1	水~;水～
罩	tsau5	灯~，床~
罩	ʦau5	灯～，床～
罪	tʃʰɔi3	得~，犯~[文]
罪	ʧʰɔi3	得～，犯～[文]
罰	fat8	~款，惩~;～款，惩～
羅	lɔ2	姓
羊	jɔŋ2	羊
美	mi1	~丽，~化;～丽，～化
義	ȵi3	情~，~气;情～，～气
翁	juŋ1	白头~;姓;白头～；姓
翻	fan1	~书[文];翻转;呕吐[白];～书[文];翻转；呕吐[白]
翼	jɛt7	鸡~，机~;鸡～，机～
耀	iau3	~眼，荣~;～眼，荣～
老	lɔ3	~爷，~实;～爷，～实
考	hau3	~试，大~;～试，大～
者	tʃa3	记~，作~
者	ʧa3	记～，作～
耐	nai3	~力，~心，忍~;～力，～心，忍～
耕	kam1	~田;～田
耳	ȵi3	耳朵，中~炎;耳朵，中～炎
耿	kam3	忠心~~;姓，~精忠;忠心～～；姓，～精忠
聚	tɕʰy3	~会
聚	ʨʰy3	～会
聯	lian2	~系;对~;～系；对～
聲	saŋ1	~音，笑~;～音，笑～
聽	tʰɛn1	~话;～话
聾	luŋ1	耳~;耳～
肉	ȵok7	猪~;猪～
肥	pʰei2	化~，~肉;化～，～肉
肯	hɛn3	愿意，~去[白];愿意，～去[白]
肯	kʰɛn3	~定，中~[文];～定，中～[文]
育	juk7	教~;教～
肺	fei5	猪~;猪～
胃	vei5	肠~;肠～
背	pɔi5	违~，后~;~书;违～，后～;～书
胡	fu2	二~ ;姓;二～ ；姓
能	nɛn2	才~，~够;才～，～够
脫	tʰuat7	~鞋，摆~;～鞋，摆～
脹	tʃɔŋ5	~肚，膨~
脹	ʧɔŋ5	～肚，膨～
腎	sen3	~病;～病
腔	hɔŋ1	口~;口～
腳	kiɔk7	赤~;赤～
膜	mok8	薄~;薄～
膝	ɬet8	~头(膝盖);～头（膝盖）
膩	net8	油~，细~;油～，细～
膽	tam3	大~;大～
臊	tsʰɔ5	臭~
臊	ʦʰɔ5	臭～
臘	lap8	~肉，~肠;～肉，～肠
自	tsʰə3	~私
自	ʦʰə3	～私
臭	tsʰɛu5	~味
臭	ʦʰɛu5	～味
臺	tʰɔi2	~湾;～湾
舀	iau3	~水;～水
舅	kʰɛu1	~公;～公
興	sɛn1	~旺;绍~(地名);～旺；绍～（地名）
興	sɛn5	高~，~趣[文];高兴[白];高～，～趣[文]
舉	ky3	~报，~重;～报，～重
舊	kʰɛu3	新~;新～
舌	sat8	舌头
舞	mu3	跳~;跳～
船	ɕyɛn2	轮~;轮～
色	ɬɛt7	颜~，~彩;颜～，～彩
艾	ȵiɛ5	艾草
花	fa1	开~;开～
苗	miau2	鱼~，~族;鱼～，～族
苦	fu3	辛~，食~(吃苦);~味;辛～，食～（吃苦）;～味
英	jən1	~雄;~国(国名);～雄；～国（国名）
茄	kʰiɛ2	茄子;番~;茄子；番～
茅	mau2	~庐;～庐
茶	tsʰa2	~叶
茶	ʦʰa2	～叶
草	tsʰɔ3	青~，~稿
草	ʦʰɔ3	青～，～稿
荒	fɔŋ1	开~，~唐;开～，～唐
莫	mok8	不要，~非;不要，～非
菊	kuk7	~花;～花
菌	kʰun3	细~;细～
菜	tsʰuɔi5	煮~，青~
菜	ʦʰuɔi5	煮～，青～
華	fa2	中~;中～
萬	man3	~一;～一
落	lɔk8	下落
葉	iap8	树~;姓;树～；姓
葬	tsɔŋ5	埋~，落~
葬	ʦɔŋ5	埋～，落～
葵	kʰui2	向日~，~花籽;向日～，～花籽
蒙	mən2	~蔽，天~~，~古(地名);～蔽，天～～，～古（地名）
蒜	ɬuan5	大蒜，蒜头
蒸	tʃɛn1	清~，~发
蒸	ʧɛn1	清～，～发
蓄	tsʰuk7	储~，~水
蓄	ʦʰuk7	储～，～水
蓆	tɕʰiak8	草~
蓆	ʨʰiak8	草～
蔥	tsʰuŋ1	葱
蔥	ʦʰuŋ1	
薄	pʰok8	不厚，~弱;不厚，～弱
薑	kiɔŋ1	~糖;～糖
薦	tsan5	推~
薦	ʦan5	推～
薯	ɕy2	番~;番～
藕	ŋɛ3	~断丝连，莲~;～断丝连，莲～
藝	ŋɛ3	~术，文~晚会;～术，文～晚会
藤	tʰɛn2	~椅;～椅
藥	jɔk8	中~，~片;中～，～片
蘇	ɬu1	~州;姓;～州；姓
蘭	lan2	~花;～花
蘸	tsam1	~豉油
蘸	ʦam1	～豉油
虎	fu3	老~;老～
處	tɕy5	~理，相~
處	ʨy5	～理，相～
虛	ɕy1	~心;～心
號	hɔ3	~码，口~[名];～码，口～[名]
蚊	men2	~香;～香
蛇	sa2	毒~;毒～
蝦	ha3	鱼~，~公;鱼～，～公
蝨	ɬet7	虱子，~嫲;虱子，～嫲
蟲	tsʰuŋ2	害~
蟲	ʦʰuŋ2	害～
蟹	hai3	老~;老～
蟻	ȵiɛ5	蚂蚁，白~;蚂蚁，白～
蠅	jɛn2	乌~(苍蝇);乌～（苍蝇）
蠢	tsʰen3	~才
蠢	ʦʰen3	～才
蠶	tsʰam2	~丝
蠶	ʦʰam2	～丝
蠻	man2	不听话;野~;不听话；野～
血	sa3	流~;流～
行	haŋ2	~为;行走;～为；行走
行	hɔŋ2	银~;银～
術	set8	技~;技～
街	kai1	~路;～路
表	piau3	图~，~扬;图～，～扬
衫	ɬam1	衬~，~裤(衣服);衬～，～裤（衣服）
衰	sei1	~弱，~老[文];～弱，～老[文]
袍	pʰau2	长~，袄~;长～，袄～
袖	tsʰɛu3	领~，衫~(衣袖)
袖	ʦʰɛu3	领～，衫～（衣袖）
裙	kʰun2	裙子
補	pu3	~鞋，~充;～鞋，～充
裝	tʃɔŋ1	假~
裝	ʧɔŋ1	假～
褲	fu5	裤子
襖	ɔ5	棉~，~袍;棉～，～袍
襪	mat7	鞋~;鞋～
西	ɬi1	东西南北
要	iau3	重~;重～
要	iau5	~求;～求
見	kian5	~人，~识;～人，～识
親	tsʰen1	~生，父~
親	ʦʰen1	～生，父～
角	kɔk7	牛~，~色;牛～，～色
解	kai3	~释，讲~[文];～释，讲～[文]
觸	tsʰuk7	接~，~犯
觸	ʦʰuk7	接～，～犯
言	ȵian2	语~;语～
計	kɛ5	~算，会~;～算，会～
討	tʰau3	~老婆，~厌;～老婆，～厌
訓	fen5	教~，~人;教～，～人
記	ki5	笔~，~号;笔～，～号
設	sat7	~计，建~;～计，建～
許	ɕy3	允~;姓;允～；姓
詞	tsʰə2	歌~
詞	ʦʰə2	歌～
詩	sə1	~人;～人
詩	ɕi1	~人;～人
話	va3	笑~，讲~[文，名];说[白，动];笑～，讲～[文，名]
該	kɔi1	应~;应～
詳	tɕʰiɔŋ2	~细
詳	ʨʰiɔŋ2	～细
誇	kʰua1	~大，~张;～大，～张
認	ȵen5	承~，~真;承～，～真
語	jy1	~文;～文
誤	ŋ5	～会，错～
誤	ŋ̍5	~会，错~
說	suat7	小~;小～
課	fɔ5	上~;上～
調	tʰiau3	音~;音～
論	len3	议~，~文;议～，～文
諾	nɔk7	承~，~言;承～，～言
謀	mɛ2	计~，~财害命;计～，～财害命
謙	sam1	~虚;～虚
講	kɔŋ3	~话;～话
謝	tɕʰia3	多~;姓
謝	ʨʰia3	多～；姓
謹	ken3	~慎，严~;～慎，严～
證	tʃɛn5	~明
證	ʧɛn5	～明
識	sɛt7	相~，~字;相～，～字
讀	tʰuk8	~书，阅~;～书，阅～
變	pien5	~化，改~;～化，改～
讓	ȵiɔŋ5	~位;～位
豆	tʰɛ3	黄~;黄～
象	tɕiɔŋ3	气~
象	ɬiɔŋ1	大~;大～
象	ʨiɔŋ3	气～
豬	tɕy1	~肉
豬	ʨy1	～肉
貌	mau3	礼~;礼～
貓	miau	大~
貓	miau55	大～
貢	kuŋ5	~献;～献
貧	pʰen2	扶~;扶～
貨	fɔ5	~车，百~;～车，百～
貪	tʰam1	~心;～心
責	tʃak7	~任，负~
責	ʧak7	～任，负～
貴	kui5	~重;～重
買	mai1	~卖;～卖
費	fei5	~用，浪~;～用，浪～
貼	tʰiap7	补~;~纸，~对联[动];补～;～纸，～对联[动]
貿	mɛ3	外~，~易;外～，～易
賀	hɔ5	祝~，~礼;祝～，～礼
資	tsə1	~本
資	ʦə1	～本
賓	pen1	贵~;贵～
賞	sɔŋ1	欣~，~金;欣～，～金
賠	pʰɔi2	~钱;～钱
賢	san2	~惠，圣~;～惠，圣～
賣	mai3	买~;买～
賤	tɕian3	下~，~人
賤	ʨian3	下～，～人
質	tset7	~量，品~
質	ʦet7	～量，品～
賭	tu3	~博;～博
賴	lai3	依~，无~;姓;依～，无～；姓
賽	ɬɔi5	比~;比～
贈	tsʰɛn3	~送
贈	ʦʰɛn3	～送
贊	tsan5	称~，~助
贊	ʦan5	称～，～助
贏	jaŋ2	~输;～输
赤	tɕiak7	~色，~脚
赤	ʨiak7	～色，～脚
走	zɛ3	行走
起	tsʰə2	起
起	ʦʰə2	
超	tsʰau1	~过
超	ʦʰau1	～过
趕	kɔn3	追~;追～
趙	tsʰau3	姓
趙	ʦʰau3	姓
趣	tɕʰy5	兴~
趣	ʨʰy5	兴～
足	zuk7	~球，满~;～球，满～
跌	tiap7	~打;～打
跑	pʰau3	~步;～步
跟	ken1	~从;～从
跡	tɕiak7	~象，痕~[文];脚~，油~[白]
跡	ʨiak7	～象，痕～[文];脚～，油～[白]
跪	kvʰui3	下~;下～
路	lu3	大~;大～
跳	tʰiau5	~高，起~;～高，起～
踢	tʰɛk7	~球;～球
蹄	tʰɛ2	马~;马～
蹤	zuŋ1	失~，~影;失～，～影
躍	jɔk7	跳~，大~进;跳～，大～进
身	sen1	~体，上~;～体，上～
車	tʃʰa1	火~
車	ʧʰa1	火～
軍	kun1	~队，参~;～队，参～
軟	ȵiɔn1	~弱;～弱
軸	tsʰuk8	压~，~承
軸	ʦʰuk8	压～，～承
輔	fu3	~导，~助;～导，～助
輩	pɔi5	~分，长~;～分，长～
輪	len2	车~，~流;车～，～流
轉	tsuan3	~学，~移，翻~
轉	ʦuan3	～学，～移，翻～
轎	kʰiau3	坐~，扛~;坐～，扛～
辣	lat8	~椒;～椒
辦	pʰan3	~事;～事
辨	pʰan3	分~，~别;分～，～别
農	nuŋ2	~村;～村
迅	ɬen5	~速;～速
迎	ȵiaŋ2	~接，欢~;～接，欢～
近	kʰen1	最~，~来[文];远近[白];最～，～来[文]
追	tʃui1	~求[文]
追	ʧui1	～求[文]
退	tʰui5	后~，~步[文];后～，～步[文]
送	ɬuŋ5	~人;～人
逆	ŋak8	~风;～风
透	tʰɛ5	~明;～明
通	tʰuŋ1	~过，~风，打~;～过，～风，打～
速	tsʰuk7	~度
速	ʦʰuk7	～度
造	tsɔ5	创~
造	ʦɔ5	创～
進	tɕen5	~步，前~
進	ʨen5	～步，前～
遇	jy3	遭~，相~，~到;遭～，相～，～到
運	jen3	~气，好~;～气，好～
過	kuɔ5	~去，~头;～去，～头
達	tʰat7	发~，~到;发～，～到
遠	ian3	永~;永～
遮	tʃa1	遮挡[动];伞[名]
遮	ʧa1	遮挡[动]；伞[名]
選	ɬiɛn3	~择，挑~;～择，挑～
還	van2	~钱[白];～钱[白]
邊	pien1	~疆，旁~;～疆，旁～
郞	lɔŋ2	新~;姓，~平;新～；姓，～平
部	pʰu3	~队，干~;～队，干～
郭	kuɔk7	姓，~靖;姓，～靖
都	tu1	都是
鄒	tsau1	姓，~家华
鄒	ʦau1	姓，～家华
鄙	pʰi3	差劲[白]
鄧	tʰɛn3	姓，~小平;姓，～小平
鄭	tsʰaŋ5	~重;姓
鄭	ʦʰaŋ5	～重；姓
鄰	len2	~居;～居
配	pʰi5	分~，搭~;分～，搭～
酒	tɕɛu3	～精
酒	ɕɛu3	~精
酸	ɬuan1	~甜;～甜
醃	iap7	腌制
醒	ɬiaŋ3	清~，~过来;清～，～过来
醜	tsʰɛu3	不好看，出~
醜	ʦʰɛu3	不好看，出～
醫	ji1	~生;～生
醬	tɕiɔŋ1	沙茶~，辣椒~
醬	ʨiɔŋ1	沙茶～，辣椒～
野	ja1	~人;～人
量	liɔŋ1	数~;数～
金	kem1	~银;～银
釘	tɛn1	铁~[名];铁～[名]
針	tsem5	~线，~对
針	ʦem5	～线，～对
鉗	kʰiam2	~工，火~;～工，火～
鉢	pat7	花~(花盆)，衣~;花～（花盆），衣～
鉤	tiau5	鱼~;鱼～
銀	ŋen2	金~，~行;金～，～行
銳	juei3	尖~，~角;尖～，～角
鋤	tʃɔ2	~草，~禾日当午
鋤	ʧɔ2	～草，～禾日当午
鋸	ky5	电~;电～
鋼	kɔŋ5	炼~，~笔;炼～，～笔
錢	tɕian2	~财
錢	ʨian2	～财
錦	kem3	~绣，~旗;～绣，～旗
鎖	sɔ3	~匙;～匙
鎭	tsen5	~长，~压
鎭	ʦen5	～长，～压
鏟	tsʰan3	~草
鏟	ʦʰan3	～草
鏡	kiaŋ5	镜子
鐘	tʃuŋ1	两点~，闹~
鐘	ʧuŋ1	两点～，闹～
鐮	liam2	镰刀，禾~;镰刀，禾～
鐵	tʰiɛt7	~皮;～皮
鑑	kam5	~定;～定
鑽	tsuan5	电~[名]，~石
鑽	ʦuan5	电～[名]，～石
鑿	tsʰɔk8	用凿子凿
鑿	ʦʰɔk8	用凿子凿
長	tʃɔŋ2	生~，省~;~期，~短
長	ʧɔŋ2	生～，省～;～期，～短
門	men2	关~;关～
閃	sam3	~开;～开
開	hɔi1	公~，~门;公～，～门
閑	han2	~事，空~;～事，空～
間	kan1	房~，中~;房～，中～
閱	iat8	~读;～读
闊	fat8	开~;开～
關	kuan1	~门，海~;～门，海～
防	fɔŋ2	~止，国~;～止，国～
降	kɔŋ5	下~，~低;下～，～低
限	han3	期~，~制;期～，～制
院	ian3	医~，~长;医～，～长
陣	tsʰen3	~雨
陣	ʦʰen3	～雨
除	tɕʰy2	~法
除	ʨʰy2	～法
陰	jim1	~天;～天
陳	tsʰen2	姓;~列，~皮
陳	ʦʰen2	姓；～列，～皮
陷	ham3	~害，~井;～害，～井
階	kai1	台~，~级;台～，～级
隔	kak7	~壁;～壁
隨	tsʰɔi2	~时，~便
隨	ʦʰɔi2	～时，～便
險	sam3	危~，保~;危～，保～
隱	jen3	~形，~身;～形，～身
隻	tsak8	两~
隻	ʦak8	两～
雀	tɕʰiɔt7	麻~，~斑
雀	ʨʰiɔt7	麻～，～斑
雁	ŋan5	大~;大～
雄	hiɔŋ2	英~;英～
集	tsʰɛp7	~合，~体
集	ʦʰɛp7	～合，～体
雙	ɬuŋ1	一~鞋;一～鞋
雜	tsʰap8	复~
雜	ʦʰap8	复～
雞	kɛ1	~公(公鸡);～公（公鸡）
難	nan2	困~;困～
雨	jy1	落~，谷~，~水;落～，谷～，～水
雪	ɬiɛt7	落~(下雪)，~白;落～（下雪），～白
雲	jen2	乌~;乌～
雷	lui2	打~，~公;姓;打～，～公；姓
電	tʰien3	触~，~灯;触～，～灯
需	ɬi1	~要;～要
霍	fɔk7	姓;~乱;姓；～乱
霜	ɬɔŋ1	落~，~降;落～，～降
霸	pa5	恶~，~王;恶～，～王
靈	lɛn2	~活;～活
靑	tɕiaŋ1	~色，~年
靑	ʨiaŋ1	～色，～年
靠	kʰau5	依~，可~;依～，可～
面	mian5	~子;～子
革	kak7	~命，改~;～命，改～
靭	ȵen5	不易断，坚~[文];不易断，坚～[文]
靴	hɛ1	皮~;皮～
鞋	hai2	布~;布～
鞏	kuŋ3	~固;～固
響	sɔŋ3	音~;音～
頂	tən3	山~[白];~唔得(顶不住)[文];山～[白];～唔得（顶不住）[文]
頌	tsʰɔŋ3	歌~
頌	ʦʰɔŋ3	歌～
預	jy3	~报，~备;～报，～备
頑	ŋan2	~固，~皮;～固，～皮
頓	ten3	停~，~脚;停～，～脚
領	liaŋ1	~导，衫~(衣领);～导，衫～（衣领）
頭	tʰɛ2	开~;开～
頸	kiaŋ3	脖子
題	tʰi2	~目，难~;～目，难～
額	ŋat7	名~;名～
顏	ŋan2	姓;~色;姓；～色
願	ȵian3	~望;～望
顚	tien1	~倒;～倒
類	lei3	分~;分～
顯	hian3	明~;明～
風	fuŋ1	大~，~气;大～，～气
飛	fei1	~机;飞行;～机；飞行
食	sɛt8	粮~;吃;粮～；吃
飮	jim3	~料;～料
飯	fan3	食~，~店;食～，～店
飽	pau3	食~(吃饱);食～（吃饱）
餃	kau2	饺子，水~;饺子，水～
養	jɔŋ1	培~，~猪;培～，～猪
餐	tsʰan1	~车，快~
餐	ʦʰan1	～车，快～
餓	ŋɔ3	饥~;饥～
餘	jy2	多~;多～
饒	ȵiau2	~命，求~;～命，求～
香	sɔŋ1	~味，烧~;~港(地名);～味，烧～；～港（地名）
馬	ma1	骑~，~虎;骑～，～虎
駝	tʰɔ2	骆~;骆～
騎	kʰi2	~马;～马
驚	kiaŋ1	害怕;~蛰;害怕；～蛰
骨	kut7	~头;～头
體	tʰi3	~育，身~;～育，身～
髙	kɔ1	姓;~低;姓；～低
鬆	ɬuŋ1	轻~，放~;轻～，放～
鬥	tɛ5	~争，批~;～争，批～
鬧	nɔ3	~热，~事;～热，～事
鬼	kui3	鬼神
魏	ŋei3	~国;姓;～国；姓
魚	jy2	金~;金～
鱗	lən2	鱼~;鱼～
鳥	niau3	花~市场[文];花～市场[文]
鳥	tiau1	~笼[白];骂人话，交合[白];～笼[白]
