#漢字	音標	解釋
耿	kɐn3	忠心~~;姓，~精忠;忠心～～；姓，～精忠
聊	liau2	无~，~天;无～，～天
聖	siɐn2	神~，~水;神～，～水
聘	pʰɐn5	~请，特~;～请，特～
聚	tsʰui3	~会;捡~(收拢)[白]
聚	ʦʰui3	～会;捡～（收拢）[白]
聞	mɐn2	新~;新～
聯	lian2	~系;对~;～系；对～
聰	tsoŋ1a	~明
聰	ʦoŋ1a	～明
聲	sɐn1a	~音，笑~;～音，笑～
聶	niɛp8a	姓，~耳;姓，～耳
職	tsɐn3	~位，称~
職	ʦɐn3	～位，称～
聽	tʰɐn1a	~话;听任，~佢(随他);～话;听任，～佢（随他）
聾	loŋ2	耳~;耳～
肄	hi5	~业;～业
肅	lok7	严~;严～
肆	ɬi5	放~;放～
肉	ȵok8a	猪~;猪～
肋	lɐp8a	~骨;～骨
肌	ki1a	~肉;～肉
肖	ɬiau1a	姓;生~;生～
肘	tsɐn1a	手~
肘	ʦɐn1a	手～
肚	tu3	猪~，鱼~;猪～，鱼～
肚	tʰu3	肚子
肝	kɔn1a	猪~;猪～
股	ku3	~票;～票
肢	tsi1a	四~，~体
肢	ʦi1a	四～，～体
肥	pʰɐi2	化~，~肉;化～，～肉
肩	kian1a	~头;～头
肪	fɔn1a	脂~;脂～
肯	hɐn3	~定，中~[文];愿意，~去[白];～定，中～[文];愿意，～去[白]
育	jok8a	教~;教～
肴	ŋau2	美味佳~;美味佳～
肺	fei5	猪~;猪～
胃	vɐi5	肠~;肠～
背	pei5	违~，后~;违～，后～
背	pɔi5	~书;～书
胎	tʰɔi1a	双胞~，~盘;双胞～，～盘
胖	pʰɐn5	~子，肥~;～子，肥～
胚	pʰi1a	~胎;～胎
胛	kæp8a	肩~;肩～
胞	pau1a	同~;同～
胡	fu2	二~ ;姓;二～ ；姓
胸	hoŋ1a	心~;心～
能	nɐŋ2	才~，~够;才～，～够
脂	tsi1a	~肪，胭~
脂	ʦi1a	～肪，胭～
脅	sæp8a	威~;威～
脆	tsʰui5	干~[文];易断[白]
脆	ʦʰui5	干～[文];易断[白]
脈	mɐt8a	~搏，把~;～搏，把～
脊	tsiɛt8a	~椎，背~
脊	ʦiɛt8a	～椎，背～;山～（山脊），屋～（屋脊）
脢	mɔi2	背~(背部)，~肉(背脊肉);背～（背部），～肉（背脊肉）
脣	sun2	嘴~[文];嘴~[训，舷];嘴～[文];嘴～[训，舷]
脫	tʰɔk8a	~鞋，摆~;～鞋，摆～
脯	pʰu2	菜~(萝卜干);菜～（萝卜干）
脹	tsɔn5	~肚，膨~
脹	ʦɔn5	～肚，膨～
脾	pʰi2	~胃，~气;～胃，～气
腆	tian3	腼~;腼～
腋	jiɐt8a	~下;～下
腎	sɐn3	~病;鸡~(鸡肫)[白];～病;鸡～（鸡肫）[白]
腐	fu3	~败;豆~;～败;豆～
腑	fu3	五脏六~;五脏六～
腔	hoŋ1a	口~;口～
腕	vɔn3	手~;手～
腡	lɔ2	手指纹
腥	ɬɐn1a	~味[文];菜腥味，臭~[白];~味，臭镬~[白];～味[文];菜腥味，臭～[白];～味，臭镬～[白]
腦	nɔ3	猪~，~屎(脑子);猪～，～屎（脑子）
腩	nam1a	肚~;肚～
腫	tsoŋ3	~起来，水~
腫	ʦoŋ3	～起来，水～
腮	ɬɔi1a	~腺炎，~红;～腺炎，～红
腰	jiau1a	猪~;猪～
腱	kian5	肌~;肌～
腳	kœt8a	赤~;赤～
腸	tʰɔŋ2	猪~，~胃;猪～，～胃
腹	fok8a	心~，收~;心～，收～
腿	tʰui3	~部，火~;～部，火～
膏	kɔ1a	牙~;狗皮~药;牙～；狗皮～药
膚	fu1a	皮~;皮～
膜	mɔk8a	薄~;薄～
膝	ɬɐt7	~头(膝盖);～头（膝盖）
膠	kau1a	~水，橡~;～水，橡～
膨	pʰɐŋ2	~胀;～胀
膩	nɛ3	油~，细~;油～，细～
膳	sian3	~食，用~;～食，用～
膽	tam3	大~;大～
膿	noŋ1b	化~;化～
臂	pi5	手~，~力;手～，～力
臉	liam3	红~白~[文];红～白～[文]
臊	ɬɔ1a	臭~;臭～
臍	tsʰi1b	肚~，~带
臍	ʦʰi1b	肚～，～带
臕	pʰiau1a	肥~;肥～
臘	læp8a	~肉，~肠;～肉，～肠
臟	tsʰɔn3	内~
臟	ʦʰɔn3	内～
臣	sɐn2	大~;大～
臥	ŋɔ3	~室，~铺;～室，～铺
臨	lɐm2	~时，面~;～时，面～
自	tsʰia3	~私
自	ʦʰia3	～私
臭	pʰiu5	~味;～味
至	tsi5	~少
至	ʦi5	～少
致	tsi5	导~
致	ʦi5	导～
臺	tʰɔi2	~湾;～湾
臻	tsɐn1a	聂荣~
臻	ʦɐn1a	聂荣～
臼	kiu5	石~，脱~;石～，脱～
舀	jau3	~水;～水
舂	tʰun1a	~米;～米
舅	kʰiu5	~公;～公
與	jy3	参~，给~，~众不同;参～，给～，～众不同
興	hɐn1a	~旺;绍~(地名);～旺；绍～（地名）
興	hɐn5	高~，~趣[文];高～，～趣[文]
興	hɐŋ5	高兴[白]
舉	ky3	~报，~重;～报，～重
舊	kʰiu3	新~;新～
舌	sæk8a	舌头
舍	sa5	宿~;宿～
舐	sai3	舔
舒	sy1a	~服;～服
舜	sun5	尧~;尧～
舞	mu3	跳~;拨弄，摆弄[白，动];跳～
舟	tsiu1a	~山
舟	ʦiu1a	～山
航	hɔŋ2	~行，~线;～行，～线
般	pan1a	~配，一~;～配，一～
船	tsʰɔn2	轮~
船	ʦʰɔn2	轮～
艇	tʰɐn3	快~，潜~;快～，潜～
艦	lam3	军~;军～
良	liœŋ2	~好，优~;～好，优～
艱	kan1a	~苦;～苦
色	sɐt8a	颜~，~彩;颜～，～彩
艾	ŋɛ5	艾草
艾	ʔai5	姓;~滋病;姓；～滋病
芋	vu5	芋头
芍	tsʰœt8a	~药;白~(中药)
芍	ʦʰœt8a	～药；白～（中药）
芒	mɔn1b	~种[节气];~果;~花草(可制扫帚);～种[节气];～果;～花草（可制扫帚）
芙	fu2	~蓉;～蓉
芝	tsia1a	灵~，~麻
芝	ʦia1a	灵～，～麻
芥	kai5	~菜;～菜
芬	fɐn1b	~芳;～芳
芭	pa1a	~蕉，~蕾;～蕉，～蕾
花	fa1a	开~;开～
芳	fɔn1a	~香;～香
芹	kʰɐn2	~菜;～菜
芽	ŋa2	豆~;豆～
苔	tʰɔi2	青~，舌~;青～，舌～
苗	miau2	鱼~，~族;鱼～，～族
苟	kɐi3	~且偷生;～且偷生
若	ȵɔk8a	~干，~无其事;～干，～无其事
苦	fu3	辛~，食~(吃苦);~味;辛～，食～（吃苦）;～味
英	jin1a	~雄;~国(国名);～雄；～国（国名）
茂	mɐi3	~盛;~名(地名);～盛；～名（地名）
范	fan5	姓
茄	ka1a	雪~;雪～
茄	kʰɛ2	茄子;番~;茄子；番～
茅	mau2	~庐;～庐
茫	mɔn2	白~~，~然;白～～，～然
茴	fɐi2	~香;～香
茶	tsʰa2	~叶
茶	ʦʰa2	～叶
茸	joŋ1b	鹿~;鹿～
草	tsʰɔ3	青~，~稿
草	ʦʰɔ3	青～，～稿
荊	kiɐn1a	~州(地名)[文];～州（地名）[文]
荊	kiɐt7	布~子(中药)[白];布～子（中药）[白]
荒	fɔŋ1a	开~，~唐;开～，～唐
荔	li2	~枝;～枝
荷	hɔ2	~花;薄~;挑，~担，~东西[白];～花；薄～;挑，～担，～东西[白]
莊	tsɔŋ1a	~园;姓
莊	ʦɔŋ1a	～园；姓
莓	mɔi2	草~;草～
莖	kiɐn5	根;莲~;根；莲～
莧	han3	~菜;～菜
莫	mɔk8a	不要，~非;不要，～非
莽	mɔn3	鲁~;鲁～
菊	kok8a	~花;～花
菌	kʰuɐn3	细~;细～
菖	tsʰɔŋ1a	~蒲
菖	ʦʰɔŋ1a	～蒲
菜	tsʰɔi5	煮~，青~;菜肴
菜	ʦʰɔi5	煮～，青～;菜肴
菠	pɔ1b	~菜;～菜
菩	pʰɔ2	~萨;～萨
華	fa2	中~;~山;姓;中～;～山；姓
菱	lɐŋ2	~角;～角
萄	tʰu2	葡~;葡～
萌	mɐŋ2	~芽;～芽
萍	pʰɐn2	薸[训];~水相逢;人名用字;～水相逢；人名用字
萎	vei3	枯~;枯～
萬	man3	~一;～一
落	lɔk8a	下落
葉	jæp8a	树~;姓;树～；姓
著	tsy5	~名，显~
著	ʦy5	～名，显～
葛	kɔk8a	诸~亮;生~，~薯;诸～亮；生～，～薯
董	toŋ3	古~;姓，~存瑞;古～；姓，～存瑞
葦	vɐi3	芦~;芦～
葬	tsɔn5	埋~，落~
葬	ʦɔn5	埋～，落～
葵	kʰuɐi2	向日~，~花籽;向日～，～花籽
蒂	ti5	花~，并~莲;花～，并～莲
蒐	ɬɐi3	~集;～集
蒙	moŋ2	~蔽，天~~，~古(地名);～蔽，天～～，～古（地名）
蒜	ɬɔn5	大蒜，蒜头
蒲	fok8a	(石)菖~;（石）菖～
蒸	tsɐn1a	清~，~发
蒸	ʦɐn1a	清～，～发
蒼	tsʰɔn1a	~白
蒼	ʦʰɔn1a	～白
蒿	kɔ1a	蓬~，青~，茼~;蓬～，青～，茼～
蓄	tsʰok8a	储~，~水
蓄	ʦʰok8a	储～，～水
蓆	tsʰiɛt8a	草~
蓆	ʦʰiɛt8a	草～
蓉	jioŋ2	芙~;芙～
蓋	kɔi5	~被[动];盖子[名];～被[动]；盖子[名]
蓖	pi1a	~麻;～麻
蓬	foŋ2	~勃;~莱(地名);～勃；～莱（地名）
蓮	lian2	~花，睡~;～花，睡～
蔑	miɛt8a	~视;～视
蔓	man3	~延，瓜~;～延，瓜～
蔔	pʰæk8b	萝～
蔗	tsa5	甘蔗
蔗	ʦa5	甘蔗
蔡	tsʰɔi5	姓
蔡	ʦʰɔi5	姓
蔣	tsiœŋ3	姓，~介石
蔣	ʦiœŋ3	姓，～介石
蔥	tsʰoŋ1a	葱
蔥	ʦʰoŋ1a	葱
蔬	ɬɔ1a	~菜;～菜
蔭	jɐm1a	福~，树~;福～，树～
蔽	pi5	隐~;隐～
蕉	tsiau1a	米~;~岭(地名)
蕉	ʦiau1a	米～；～岭（地名）
蕊	ȵui3	花~;花～
蕎	kʰiau2	~麦;～麦
蕨	mɔn1b	植物
蕩	tʰɔn3	放~，扫~;放～，扫～
蕭	ɬiau1a	姓;~山(地名);姓；～山（地名）
薄	pʰɔk8a	~荷;不厚，~弱;～荷;不厚，～弱
薑	kiœŋ1a	~糖;～糖
薛	ɬiɛt8a	姓，~宝钗;姓，～宝钗
薦	tsan5	推~
薦	ʦan5	推～
薩	ɬæk8a	菩~;菩～
薪	ɬɐn1a	~水;～水
薯	sy2	番~;番～
薰	fɐn1a	~衣草;～衣草
藉	tsia5	~故，~口
藉	tsʰiɐt8a	狼~
藉	ʦia5	～故，～口
藉	ʦʰiɐt8a	狼～
藍	lam2	~色;姓;～色；姓
藏	tsʰɔn3	西~，~族
藏	tʰɔn2	隐~;隐～
藏	ʦʰɔn3	西～，～族
藐	mau3	~视;～视
藕	ŋɐi3	~断丝连，莲~;～断丝连，莲～
藝	ŋɛ3	~术，文~晚会;～术，文～晚会
藤	tʰɐn2	~椅;～椅
藥	jiɔk8a	中~，~片;中～，～片
藩	pʰan1a	曾国~;曾国～
藹	ʔɔi3	和~，宋~龄;和～，宋～龄
藿	fɔk8a	~香(中药);～香（中药）
蘆	lu2	~苇;～苇
蘇	ɬu1a	~州;姓;～州；姓
蘭	lan2	~花;～花
蘸	tiam3	~豉油;～豉油
虎	fu1a	马~;马～
虎	fu3	老~;老～
虐	ȵɔk8a	~待;～待
虔	kʰian2	~诚;～诚
處	tsʰy5	~理;~所
處	ʦʰy5	～理;～所
虜	lɔ3	俘~;俘～
虞	ʔŋ̍2	姓，~姬;姓，～姬
號	hɔ2	~码，口~[名];～码，口～[名]
號	hɔ3	~叫，呼~[动];～叫，呼～[动]
虧	kʰuɐi1a	食~(吃亏);食～（吃亏）
虹	hoŋ2	彩~;彩～
虻	mɔŋ2	牛~;牛～
蚊	mɐn1a	~香;～香
蚌	pʰɔŋ3	~埠(地名);~壳;～埠（地名）;～壳
蚣	koŋ1a	蜈~;蜈～
蚤	ɬɐt8a	跳~;跳～
蛀	tsʰy1a	~虫
蛀	ʦʰy1a	～虫
蛆	tsʰui1a	蛆虫，生~
蛆	ʦʰui1a	蛆虫，生～
蛇	sa2	毒~;毒～
蛋	tʰan3	皮~;皮～
蛙	va1a	青~，~泳;青～，～泳
蛛	tsy1a	蜘~
蛛	ʦy1a	蜘～
蛤	kiɛp8a	花~;~蚧;花～；～蚧
蛻	tʰui5	~变，~皮，~壳;～变，～皮，～壳
蛾	ŋɔ2	飞~扑火;飞～扑火
蜀	tsʰok8a	四川简称，乐不思~
蜀	ʦʰok8a	四川简称，乐不思～
蜂	foŋ1a	蜜~;蜜～
蜈	ʔŋ̍2	~蚣;～蚣
蜓	tʰɐn2	蜻~;蜻～
蜘	tsi1a	~蛛
蜘	ʦi1a	～蛛
蜜	mɐt8a	~蜂;～蜂
蜻	tsʰɐn1a	~蜓
蜻	ʦʰɐn1a	～蜓
蝕	sɐt8a	腐~;腐～
蝗	vɔŋ2	~虫;～虫
蝙	pʰian1a	~蝠;～蝠
蝠	fok8a	蝙~;蝙～
蝦	ha1b	鱼~，~公;~蟆(蟾蜍);鱼～，～公;～蟆（蟾蜍）
蝨	ɬɐt8a	虱子，~嫲;虱子，～嫲
蝴	fu2	~蝶;～蝶
蝶	tʰiɛp8a	蝴~;蝴～
蝸	vɔ1a	~牛;～牛
螂	lɔŋ2	螳~;螳～
螃	pʰɔn3	~蟹;～蟹
融	joŋ2	~化;孔~(人名);～化；孔～（人名）
螢	jɐn2	~火虫;～火虫
螳	tʰɔn2	~螂;～螂
螺	lɔ2	田~;田～
蟀	ɬɐt7	蟋~;蟋～
蟄	tsʰæk8a	惊~
蟄	ʦʰæk8a	惊～
蟆	mɔ1b	蛤~(蟾蜍);蛤～（蟾蜍）
蟒	mɔn3	~蛇;～蛇
蟬	sam2	蝉
蟲	tsʰoŋ2	害~
蟲	ʦʰoŋ2	害～
蟹	hai3	老~;老～
蟻	ȵɛ5	蚂蚁，白~;蚂蚁，白～
蟾	kʰiam2	~蜍;～蜍
蠅	sɐn2	乌~(苍蝇);乌～（苍蝇）
蠍	kʰiɛt8a	蝎子，蛇~心肠;蝎子，蛇～心肠
蠔	hɔ2	海蛎
蠟	læp8a	~烛;～烛
蠢	tsʰun3	~才
蠢	ʦʰun3	～才
蠱	ku3	养~，~惑;养～，～惑
蠶	tsʰam2	~丝
蠶	ʦʰam2	～丝
蠻	mɐn2	不听话;野~;不听话；野～
血	sæk8a	流~;流～
行	hɐŋ2	~为;行走;品~;～为；行走;品～
行	hɔŋ2	银~;银～
術	suk8a	技~;技～
街	kai1a	~路;～路
衙	ŋa2	~门;～门
衛	vei3	~生;～生
衝	tsʰoŋ1a	~锋枪
衝	ʦʰoŋ1a	～锋枪
衡	hɐŋ2	~量，平~;～量，平～
衣	ji1a	外~;花生皮;外～；花生皮
表	piau3	图~，~扬;图～，～扬
衫	ɬam1a	衬~，~裤(衣服);衬～，～裤（衣服）
衰	sui1a	~弱，~老[文];运气不好[白];～弱，～老[文]
袁	jan2	姓，~世凯;姓，～世凯
袋	tʰɔi3	袋子
袍	pʰu2	长~，袄~;长～，袄～
袖	tsʰiu3	领~，衫~(衣袖)
袖	ʦʰiu3	领～，衫～（衣袖）
被	pʰi1a	被子，毛巾~;被子，毛巾～
被	pʰi3	~动，~迫;～动，～迫
袱	fok8a	包~;包～
裁	tsʰɔi2	裁，~纸，剪~
裁	ʦʰɔi2	裁，～纸，剪～
裂	liɛt8a	~开，分~;～开，分～
裌	kʰiɛt8a	~袄，~衣;～袄，～衣
裏	ly3	~外，~背(里面);～外，～背（里面）
裕	jy3	富~;富～
裙	kʰuɐn2	裙子
補	pu3	~鞋，~充;～鞋，～充
裝	tsɔŋ1a	假~
裝	ʦɔŋ1a	假～
裸	lɔ3	~体;～体
裹	kɔ3	包~;包～
製	tsɛ5	~造
製	ʦɛ5	～造
複	fok8a	重~，~印，~写纸;重～，～印，～写纸
褒	pɔ1a	~奖，~义词;～奖，～义词
褥	jok8a	垫被，褥子
褪	tʰui5	~色;～色
褲	fu5	裤子
褶	tsæp8a	衣裙或皮肤上的皱纹，打~
褶	ʦæp8a	衣裙或皮肤上的皱纹，打～
褸	lɐi1a	大~;大～
襄	ɬiœŋ1a	~阳(地名);～阳（地名）
襖	ʔɔ5	棉~，~袍;棉～，～袍
襟	kʰɐm1a	衣的前幅、交领，连~;衣的前幅、交领，连～
襠	tɔn5	裤~;裤~[白];裤～;裤～[白]
襪	mæk8a	鞋~;鞋～
襯	tsʰɐn5	~衫
襯	ʦʰɐn5	～衫
襲	tsʰæp8a	~击，偷~
襲	ʦʰæp8a	～击，偷～
西	ɬi1a	东西南北
要	jiau1a	~求;～求
要	jiau5	重~;重～
覆	fok8a	~盖[文];～盖[文]
覆	kʰɐt7	倒扣，碗倒扣在桌面[白]
見	kian5	~人，~识;～人，～识
規	kʰui1a	~定，圆~;～定，圆～
視	si5	近~;近～
親	tsʰɐn1a	~生，父~;~家
親	ʦʰɐn1a	～生，父～;～家
覺	kau5	睡~;~得，知~;睡～;～得，知～
覽	lam3	展~，阅~室;展～，阅～室
觀	kɔn1a	参~，~音;道~;参～，～音;道～
角	kɔk8a	牛~，~色;牛～，～色
解	kai3	~释，讲~[文];~开[白];懂了，理~，了~;～释，讲～[文];～开[白];懂了，理～，了～
觸	tsʰok8a	接~，~犯
觸	ʦʰok8a	接～，～犯
言	ȵan2	语~;语～
訂	tɐn5	预~，~房间;预～，～房间
訃	pok7	~告;～告
計	kɛ5	~算，会~;～算，会～
訊	ɬɐn5	通~;通～
討	tʰu3	~老婆，~厌;～老婆，～厌
訓	fɐn5	教~，~人;教～，～人
訖	ŋɐt7	收~;收～
託	tʰɔk8a	~词，推~;～词，推～
記	ki5	笔~，~号;笔～，～号
訟	tsʰoŋ3	诉~
訟	ʦʰoŋ3	诉～
訣	kʰiɛt8a	口~;口～
訪	fɔn3	采~，~问;采～，～问
設	siɛt8a	~计，建~;～计，建～
許	hy3	允~;姓;允～；姓
訴	ɬu5	上~，倾~;上～，倾～
診	tsʰɐn3	急~
診	ʦʰɐn3	急～
註	tsy5	~释
註	ʦy5	～释
詐	tsa5	~骗
詐	ʦa5	～骗
詔	tsʰau3	~书;~安(地名)
詔	ʦʰau3	～书；～安（地名）
評	pʰɐn2	批~，~论;批～，～论
詞	sia1a	歌~;歌～
詠	viɐn3	歌~;歌～
詢	tsʰun2	咨~，~问
詢	ʦʰun2	咨～，～问
試	si5	考~[文];考～[文]
試	tsi5	试试[白]
試	ʦi5	试试[白]
詩	sia1a	~人;～人
詭	kuɐi3	~计多端;～计多端
話	va3	笑~，讲~[文，名];讲~[白，名];说[白，动];笑～，讲～[文，名];讲～[白，名]
該	kɔi1a	应~;应～
詳	tsʰɔŋ2	~细
詳	ʦʰɔŋ2	～细
誅	tsy1a	天~地灭
誅	ʦy1a	天～地灭
誇	kʰa1a	~大，~张;～大，～张
誌	tsi5	县~，标~
誌	ʦi5	县～，标～
認	ȵɐn3	承~，~真;承～，～真
誓	tsɛ5	发~
誓	ʦɛ5	发～
誕	tan5	圣~，~生;圣～，～生
誘	jiu5	~惑，引~;～惑，引～
語	ȵy3	~文;～文
誠	sɐn2	真~，~实;真～，～实
誣	mɔ2	~陷，~告;～陷，～告
誤	ʔŋ̍3	~会，错~;～会，错～
誦	tsʰoŋ3	背~
誦	ʦʰoŋ3	背～
說	sɔk8a	小~;小～
誰	tsui2	疑问代词
誰	ʦui2	疑问代词
課	fɔ5	上~;上～
誼	ȵi2	友~;友～
調	tʰiau2	~和，~整;～和，～整
調	tʰiau3	音~;~动，~走;音～;～动，～走
談	tʰam2	会~，~论;会～，～论
請	tsʰian3	~人，邀~
請	ʦʰian3	～人，邀～
諒	liœŋ5	原~，~解;原～，～解
論	lun3	~语;议~，~文;～语;议～，～文
諗	nɐn3	思考
諜	tʰiɛp8a	间~;间～
諧	hai2	和~;和～
諱	vɐi3	忌~;忌～
諷	foŋ3	~刺;～刺
諸	tsy1a	姓;~如此类
諸	ʦy1a	姓；～如此类
諺	jan5	农~，~语;农～，～语
諾	nɔk8a	承~，~言;承～，～言
謀	mɐi2	计~，~财害命;计～，～财害命
謂	vɐi5	称~，所~;称～，所～
謄	tʰɐn2	~写，~抄;～写，～抄
謊	fɔŋ1a	说~;说～
謎	pi2	~语，猜~;～语，猜～
謗	pʰɔn3	诽~;诽～
謙	sam1a	~虚;～虚
講	kɔŋ3	~话;～话
謝	tsʰia3	多~;姓
謝	ʦʰia3	多～；姓
謠	ȵau2	歌~，民~;歌～，民～
謬	mɐi2	~论，荒~;～论，荒～
謹	kɐn3	~慎，严~;～慎，严～
證	tsɐn5	~明
證	ʦɐn5	～明
譏	ki1a	~笑;～笑
識	sɐt8a	相~，~字;相～，～字
譚	tʰam2	姓，~嗣同;姓，～嗣同
譜	pʰu3	族~，歌~;族～，歌～
警	kiɐn3	~察，报~;～察，报～
譬	pi3	~喻，~如;～喻，～如
譯	jiɐt8a	翻~;翻～
議	ȵi5	~论，会~;～论，会～
護	fu5	保~，~士;保～，～士
譽	jy3	荣~;荣～
讀	tʰok8a	~书，阅~;～书，阅～
變	pian5	~化，改~;～化，改～
讓	ȵɔŋ5	~位;～位
谷	kok8a	山~;山～
豆	tʰɐi3	黄~;黄～
豈	hi3	~有此理;～有此理
豉	si3	豆~;豆～
豌	vɔn3	~豆;～豆
豎	sy3	横~;横～
豐	foŋ1a	~收;～收
豔	ȵam3	鲜~，~丽;鲜～，～丽
豚	tʰuɔn2	海~;海～
象	tsʰian3	气~;大~;印~，想~
象	ʦʰian3	气～;大～;印～，想～
豪	hɔ2	~华，~猪;～华，～猪
豫	jy2	犹~;犹～
豬	tsy1a	~肉
豬	ʦy1a	～肉
豹	pau5	动物，~虎;动物，～虎
豺	tsʰɔi2	~狼
豺	ʦʰɔi2	～狼
貂	tiu1a	~婵，~皮;～婵，～皮
貌	mau3	礼~;礼～
貓	miau1b	大~;大～
貝	pei5	宝~;川~，~壳;宝～;川～，～壳
貞	tsɐn1a	~节
貞	ʦɐn1a	～节
負	fu5	~责，~担;～责，～担
財	tsʰɔi2	财，发~
財	ʦʰɔi2	财，发～
貢	koŋ5	~献;～献
貧	pʰɐn2	扶~;扶～
貨	fɔ5	~车，百~;～车，百～
販	fan5	~毒，小~，~卖;～毒，小～，～卖
貪	tʰam1a	~心;～心
貫	kɔn5	一~，~彻;一～，～彻
責	tsɐt8a	~任，负~
責	ʦɐt8a	～任，负～
貳	ȵi5	~心;～心
貴	kuɐi5	~重;～重
貶	pian3	~值;～值
買	mai3	~卖;～卖
貸	tʰai5	~款;～款
費	fɐi5	~用，浪~;～用，浪～
貼	tʰiɛp8a	补~;~纸，~对联[动];补～;～纸，～对联[动]
貿	mɐi3	外~，~易;外～，～易
賀	hɔ3	祝~，~礼;祝～，～礼
賂	lu3	贿~;贿～
賃	nɐn3	租~;租～
賄	fɐi3	受~，~赂;受～，～赂
資	tia1a	~本;～本
賈	ka3	姓，~宝玉;姓，～宝玉
賊	tsɐt8a	做~
賊	ʦɐt8a	做～
賒	sa1a	~帐;～帐
賓	pɐn1a	贵~;贵～
賜	tsʰi5	赏~
賜	ʦʰi5	赏～
賞	sɔŋ3	欣~，~金;欣～，～金
賠	pʰɔi2	~钱;～钱
賢	jan2	~惠，圣~;～惠，圣～
賣	mai1a	买~;买～
賤	tsʰian3	下~，~人
賤	ʦʰian3	下～，～人
賦	fu5	天~;天～
質	tsɐt8a	~量，品~
質	ʦɐt8a	～量，品～
賬	tsɔn5	算~，~簿
賬	ʦɔn5	算～，～簿
賭	tu3	~博;～博
賴	lai3	依~，无~;姓;依～，无～；姓
賺	tsʰan3	~钱
賺	ʦʰan3	～钱
購	kʰɐi5	采~，收~;采～，收～
賽	ɬɔi5	比~;比～
贅	tsʰui3	累~，入~
贅	ʦʰui3	累～，入～
贈	tsɐn5	~送
贈	ʦɐn5	～送
贊	tsan5	称~，~助
贊	ʦan5	称～，～助
贏	jɐn2	~输;～输
贓	tsɔn1a	~款，贪~枉法
贓	ʦɔn1a	～款，贪～枉法
贖	sok8a	~罪;～罪
赤	tsʰiɐt7	~色，~脚
赤	ʦʰiɐt7	～色，～脚
赦	sa5	~免;～免
赫	hɐt8a	~~有名，显~;～～有名，显～
走	tsɐi3	行走
走	ʦɐi3	行走
赴	fu5	奔~，~汤蹈火;奔～，～汤蹈火
起	hi3	起
趁	tsʰɐn5	~机
趁	ʦʰɐn5	～机
超	tsʰau1a	~过
超	ʦʰau1a	～过
越	jæk8a	~来~好;～来～好
趕	kɔn3	追~;追～
趙	tsʰau3	姓
趙	ʦʰau3	姓
趟	tʰɔn5	两~;两～
趣	tʰui5	兴~;兴～
趨	tsʰy1a	~势
趨	ʦʰy1a	～势
足	tsok8a	~球，满~
足	ʦok8a	～球，满～
趾	tsi3	脚~
趾	ʦi3	脚～
跌	tiɛt8a	~打;～打
跑	pʰau3	~步;～步
跔	pɐi1b	蹲;腿蜷曲;蹲；腿蜷曲
跛	pɛ1a	~脚(跛足)[训];～脚（跛足）[训]
距	kʰy3	~离;～离
跟	kɐn1a	~从;找，寻找;挣(钱);～从;找，寻找；挣（钱）
跡	tsiɛt8a	~象，痕~[文];脚~，油~[白]
跡	ʦiɛt8a	～象，痕～[文];脚～，油～[白]
跨	kʰa1a	~栏，~度;～栏，～度
跪	kʰuɐi3	下~;下～
路	lu3	大~;大～
跳	tʰiau5	~高，起~;~上跌落(阳平);～高，起～;～上跌落（阳平）
踎	pɐi1b	蹲
踏	tʰæp8a	脚~;脚～
踐	tsʰian3	实~
踐	ʦʰian3	实～
踢	tʰɐt8a	~球;～球
踭	tsɐn1a	脚后跟，脚~
踭	ʦɐn1a	脚后跟，脚～
蹄	tʰi2	马~;马～
蹤	tsoŋ1a	失~，~影
蹤	ʦoŋ1a	失～，～影
蹩	pɐi1b	跛，~脚;跛，～脚
蹲	pɐi1b	~马(扎马步)[文];蹲下[白];～马（扎马步）[文]
躁	tsʰu5	烦~，暴~
躁	ʦʰu5	烦～，暴～
躍	jiɔk8a	跳~，大~进;跳～，大～进
身	sɐn1a	~体，上~;～体，上～
躬	koŋ1a	鞠~;鞠～
躱	tɔ3	~避，~开;～避，～开
躺	tʰɔn3	平~;平～
車	ky1a	象棋，~马炮;象棋，～马炮
車	tsʰa1a	火~
車	ʦʰa1a	火～
軋	ʔæk8a	~钢厂;～钢厂
軌	kuɐi3	铁~;铁～
軍	kuɐn1a	~队，参~;～队，参～
軒	hian1a	人名用字
軛	ʔɐt8a	牛~(牛耕田时套的人字形工具);牛～（牛耕田时套的人字形工具）
軟	ȵɔn1a	~弱;～弱
軸	tsʰok8a	压~，~承
軸	ʦʰok8a	压～，～承
較	kau5	比~[文];交换[白];比～[文]
載	tsɔi5	一年半~;满~而归
載	ʦɔi5	一年半～;满～而归
輔	fu5	~导，~助;～导，～助
輕	hian1a	年~，~松[文];不重;年~，~松[白];年～，～松[文];不重；年～，～松[白]
輛	liœŋ1a	车~，两~;车～，两～
輝	fɐi1a	光~，~煌;光～，～煌
輩	pei5	~分，长~;～分，长～
輪	lun2	车~，~流;车～，～流
輯	tsʰɐp7	编~
輯	ʦʰɐp7	编～
輸	sy1a	~赢;运~;～赢;运～
輻	fok8a	~射;～射
轄	hæk8b	管~，直~市;管～，直～市
轅	jan2	轩~;轩～
轆	lok7	轮子
轉	tsʰɔn5	~学，~移，翻~;~圈
轉	ʦʰɔn5	～学，～移，翻～;～圈
